ReqType, MatchTime,  MatchPri, OpenPri, HighPri, LowPri, TolMatchQty
1, 110302749000, 10703, 10713, 10749, 10682, 60297
1, 110302749000, 10703, 10713, 10749, 10682, 60299
1, 110302749000, 10703, 10713, 10749, 10682, 60301
1, 110302749000, 10703, 10713, 10749, 10682, 60311
1, 110302749000, 10703, 10713, 10749, 10682, 60323
1, 110302749000, 10703, 10713, 10749, 10682, 60324
1, 110302749000, 10703, 10713, 10749, 10682, 60338
1, 110302749000, 10703, 10713, 10749, 10682, 60338
1, 110302749000, 10703, 10713, 10749, 10682, 60338
1, 110302934000, 10702, 10713, 10749, 10682, 60340
1, 110302934000, 10702, 10713, 10749, 10682, 60340
1, 110303109000, 10702, 10713, 10749, 10682, 60342
1, 110303111000, 10702, 10713, 10749, 10682, 60343
1, 110303119000, 10703, 10713, 10749, 10682, 60344
1, 110303121000, 10702, 10713, 10749, 10682, 60346
1, 110303172000, 10702, 10713, 10749, 10682, 60354
1, 110303172000, 10702, 10713, 10749, 10682, 60354
1, 110303267000, 10702, 10713, 10749, 10682, 60378
1, 110303267000, 10702, 10713, 10749, 10682, 60378
1, 110303402000, 10702, 10713, 10749, 10682, 60379
1, 110303402000, 10702, 10713, 10749, 10682, 60379
1, 110303402000, 10702, 10713, 10749, 10682, 60379
1, 110303402000, 10702, 10713, 10749, 10682, 60379
1, 110303402000, 10702, 10713, 10749, 10682, 60379
1, 110303402000, 10702, 10713, 10749, 10682, 60379
1, 110303939000, 10702, 10713, 10749, 10682, 60380
1, 110303985000, 10702, 10713, 10749, 10682, 60384
1, 110304024000, 10703, 10713, 10749, 10682, 60389
1, 110304024000, 10703, 10713, 10749, 10682, 60389
1, 110304055000, 10702, 10713, 10749, 10682, 60393
1, 110304055000, 10702, 10713, 10749, 10682, 60393
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110304404000, 10703, 10713, 10749, 10682, 60394
1, 110305267000, 10702, 10713, 10749, 10682, 60396
1, 110305300000, 10703, 10713, 10749, 10682, 60398
1, 110305300000, 10703, 10713, 10749, 10682, 60398
1, 110305300000, 10703, 10713, 10749, 10682, 60398
1, 110305300000, 10703, 10713, 10749, 10682, 60398
1, 110305300000, 10703, 10713, 10749, 10682, 60398
1, 110306029000, 10703, 10713, 10749, 10682, 60399
1, 110306029000, 10703, 10713, 10749, 10682, 60399
1, 110306029000, 10703, 10713, 10749, 10682, 60399
1, 110306029000, 10703, 10713, 10749, 10682, 60399
1, 110306610000, 10703, 10713, 10749, 10682, 60400
1, 110306610000, 10703, 10713, 10749, 10682, 60400
1, 110306610000, 10703, 10713, 10749, 10682, 60400
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110306843000, 10702, 10713, 10749, 10682, 60401
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110309622000, 10703, 10713, 10749, 10682, 60405
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110311127000, 10702, 10713, 10749, 10682, 60407
1, 110312247000, 10702, 10713, 10749, 10682, 60412
1, 110312247000, 10702, 10713, 10749, 10682, 60412
1, 110312247000, 10702, 10713, 10749, 10682, 60412
1, 110312459000, 10702, 10713, 10749, 10682, 60417
1, 110312459000, 10702, 10713, 10749, 10682, 60417
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110312637000, 10703, 10713, 10749, 10682, 60418
1, 110313423000, 10702, 10713, 10749, 10682, 60419
1, 110313423000, 10702, 10713, 10749, 10682, 60419
1, 110313423000, 10702, 10713, 10749, 10682, 60419
1, 110313423000, 10702, 10713, 10749, 10682, 60419
1, 110313423000, 10702, 10713, 10749, 10682, 60419
1, 110314028000, 10703, 10713, 10749, 10682, 60420
1, 110314028000, 10703, 10713, 10749, 10682, 60420
1, 110314223000, 10703, 10713, 10749, 10682, 60421
1, 110314223000, 10703, 10713, 10749, 10682, 60421
1, 110314223000, 10703, 10713, 10749, 10682, 60421
1, 110314891000, 10703, 10713, 10749, 10682, 60423
1, 110314891000, 10703, 10713, 10749, 10682, 60424
1, 110314891000, 10703, 10713, 10749, 10682, 60424
1, 110314930000, 10703, 10713, 10749, 10682, 60425
1, 110314930000, 10703, 10713, 10749, 10682, 60426
1, 110314931000, 10703, 10713, 10749, 10682, 60458
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110314935000, 10703, 10713, 10749, 10682, 60459
1, 110315790000, 10703, 10713, 10749, 10682, 60462
1, 110315790000, 10703, 10713, 10749, 10682, 60462
1, 110315790000, 10703, 10713, 10749, 10682, 60462
1, 110315790000, 10703, 10713, 10749, 10682, 60462
1, 110315790000, 10703, 10713, 10749, 10682, 60462
1, 110315790000, 10703, 10713, 10749, 10682, 60462
1, 110316562000, 10704, 10713, 10749, 10682, 60463
1, 110316562000, 10704, 10713, 10749, 10682, 60463
1, 110316562000, 10704, 10713, 10749, 10682, 60463
1, 110316925000, 10703, 10713, 10749, 10682, 60465
1, 110316925000, 10703, 10713, 10749, 10682, 60465
1, 110316980000, 10703, 10713, 10749, 10682, 60468
1, 110316980000, 10703, 10713, 10749, 10682, 60468
1, 110316980000, 10703, 10713, 10749, 10682, 60468
1, 110317315000, 10703, 10713, 10749, 10682, 60470
1, 110317315000, 10703, 10713, 10749, 10682, 60470
1, 110317315000, 10703, 10713, 10749, 10682, 60470
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110317677000, 10703, 10713, 10749, 10682, 60472
1, 110318861000, 10704, 10713, 10749, 10682, 60473
1, 110318861000, 10704, 10713, 10749, 10682, 60473
1, 110318861000, 10704, 10713, 10749, 10682, 60473
1, 110319222000, 10703, 10713, 10749, 10682, 60477
1, 110319222000, 10703, 10713, 10749, 10682, 60477
1, 110319222000, 10703, 10713, 10749, 10682, 60477
1, 110319222000, 10703, 10713, 10749, 10682, 60477
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110319596000, 10703, 10713, 10749, 10682, 60478
1, 110320966000, 10704, 10713, 10749, 10682, 60481
1, 110320966000, 10704, 10713, 10749, 10682, 60481
1, 110320966000, 10704, 10713, 10749, 10682, 60481
1, 110321323000, 10703, 10713, 10749, 10682, 60482
1, 110321323000, 10703, 10713, 10749, 10682, 60482
1, 110321323000, 10703, 10713, 10749, 10682, 60482
1, 110321323000, 10703, 10713, 10749, 10682, 60482
1, 110321323000, 10703, 10713, 10749, 10682, 60482
1, 110321323000, 10703, 10713, 10749, 10682, 60482
1, 110322453000, 10703, 10713, 10749, 10682, 60484
1, 110322453000, 10703, 10713, 10749, 10682, 60484
1, 110322453000, 10703, 10713, 10749, 10682, 60484
1, 110322453000, 10703, 10713, 10749, 10682, 60484
1, 110323014000, 10704, 10713, 10749, 10682, 60494
1, 110323014000, 10704, 10713, 10749, 10682, 60494
1, 110323014000, 10704, 10713, 10749, 10682, 60494
1, 110323534000, 10704, 10713, 10749, 10682, 60499
1, 110323534000, 10704, 10713, 10749, 10682, 60499
1, 110323534000, 10704, 10713, 10749, 10682, 60499
1, 110323738000, 10703, 10713, 10749, 10682, 60501
1, 110323738000, 10703, 10713, 10749, 10682, 60501
1, 110323846000, 10704, 10713, 10749, 10682, 60502
1, 110323846000, 10704, 10713, 10749, 10682, 60502
1, 110324072000, 10704, 10713, 10749, 10682, 60504
1, 110324174000, 10704, 10713, 10749, 10682, 60505
1, 110324174000, 10704, 10713, 10749, 10682, 60505
1, 110324174000, 10704, 10713, 10749, 10682, 60505
1, 110324174000, 10704, 10713, 10749, 10682, 60505
1, 110324174000, 10704, 10713, 10749, 10682, 60505
1, 110324555000, 10704, 10713, 10749, 10682, 60512
1, 110324555000, 10704, 10713, 10749, 10682, 60512
1, 110324680000, 10704, 10713, 10749, 10682, 60513
1, 110324680000, 10704, 10713, 10749, 10682, 60513
1, 110324680000, 10704, 10713, 10749, 10682, 60513
1, 110324680000, 10704, 10713, 10749, 10682, 60513
1, 110324680000, 10704, 10713, 10749, 10682, 60513
1, 110324680000, 10704, 10713, 10749, 10682, 60513
1, 110325333000, 10704, 10713, 10749, 10682, 60514
1, 110325333000, 10704, 10713, 10749, 10682, 60514
1, 110325333000, 10704, 10713, 10749, 10682, 60514
1, 110325333000, 10704, 10713, 10749, 10682, 60514
1, 110325333000, 10704, 10713, 10749, 10682, 60514
1, 110325333000, 10704, 10713, 10749, 10682, 60514
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110326003000, 10704, 10713, 10749, 10682, 60516
1, 110328003000, 10704, 10713, 10749, 10682, 60517
1, 110328003000, 10704, 10713, 10749, 10682, 60517
1, 110328003000, 10704, 10713, 10749, 10682, 60517
1, 110328003000, 10704, 10713, 10749, 10682, 60517
1, 110328333000, 10704, 10713, 10749, 10682, 60518
1, 110328333000, 10704, 10713, 10749, 10682, 60518
1, 110328333000, 10704, 10713, 10749, 10682, 60518
1, 110328333000, 10704, 10713, 10749, 10682, 60518
1, 110328333000, 10704, 10713, 10749, 10682, 60518
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110329243000, 10704, 10713, 10749, 10682, 60519
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110332146000, 10704, 10713, 10749, 10682, 60529
1, 110335192000, 10704, 10713, 10749, 10682, 60538
1, 110335192000, 10704, 10713, 10749, 10682, 60538
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110335305000, 10704, 10713, 10749, 10682, 60539
1, 110336824000, 10704, 10713, 10749, 10682, 60543
1, 110336824000, 10704, 10713, 10749, 10682, 60543
1, 110336824000, 10704, 10713, 10749, 10682, 60543
1, 110336824000, 10704, 10713, 10749, 10682, 60543
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110337242000, 10704, 10713, 10749, 10682, 60546
1, 110339811000, 10704, 10713, 10749, 10682, 60547
1, 110339811000, 10704, 10713, 10749, 10682, 60547
1, 110339811000, 10704, 10713, 10749, 10682, 60547
1, 110339811000, 10704, 10713, 10749, 10682, 60547
1, 110340377000, 10704, 10713, 10749, 10682, 60552
1, 110340403000, 10705, 10713, 10749, 10682, 60553
1, 110340403000, 10705, 10713, 10749, 10682, 60553
1, 110340430000, 10704, 10713, 10749, 10682, 60554
1, 110340430000, 10704, 10713, 10749, 10682, 60554
1, 110340555000, 10704, 10713, 10749, 10682, 60558
1, 110340555000, 10704, 10713, 10749, 10682, 60558
1, 110340555000, 10704, 10713, 10749, 10682, 60558
1, 110340555000, 10704, 10713, 10749, 10682, 60558
1, 110340555000, 10704, 10713, 10749, 10682, 60558
1, 110340555000, 10704, 10713, 10749, 10682, 60558
1, 110341330000, 10704, 10713, 10749, 10682, 60559
1, 110341330000, 10704, 10713, 10749, 10682, 60559
1, 110341330000, 10704, 10713, 10749, 10682, 60559
1, 110341330000, 10704, 10713, 10749, 10682, 60559
1, 110341330000, 10704, 10713, 10749, 10682, 60559
1, 110341988000, 10704, 10713, 10749, 10682, 60560
1, 110341988000, 10704, 10713, 10749, 10682, 60560
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110342153000, 10705, 10713, 10749, 10682, 60561
1, 110343246000, 10704, 10713, 10749, 10682, 60562
1, 110343246000, 10704, 10713, 10749, 10682, 60562
1, 110343246000, 10704, 10713, 10749, 10682, 60562
1, 110343246000, 10704, 10713, 10749, 10682, 60562
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110343866000, 10705, 10713, 10749, 10682, 60564
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110352066000, 10705, 10713, 10749, 10682, 60565
1, 110354681000, 10705, 10713, 10749, 10682, 60566
1, 110354681000, 10705, 10713, 10749, 10682, 60566
1, 110354681000, 10705, 10713, 10749, 10682, 60566
1, 110354681000, 10705, 10713, 10749, 10682, 60566
1, 110354681000, 10705, 10713, 10749, 10682, 60566
1, 110354681000, 10705, 10713, 10749, 10682, 60566
1, 110355743000, 10704, 10713, 10749, 10682, 60568
1, 110355743000, 10704, 10713, 10749, 10682, 60568
1, 110355743000, 10704, 10713, 10749, 10682, 60568
1, 110355743000, 10704, 10713, 10749, 10682, 60568
1, 110355743000, 10704, 10713, 10749, 10682, 60568
1, 110356291000, 10704, 10713, 10749, 10682, 60569
1, 110356291000, 10704, 10713, 10749, 10682, 60569
1, 110356499000, 10704, 10713, 10749, 10682, 60570
1, 110356499000, 10704, 10713, 10749, 10682, 60570
1, 110356713000, 10704, 10713, 10749, 10682, 60571
1, 110356713000, 10704, 10713, 10749, 10682, 60571
1, 110356921000, 10704, 10713, 10749, 10682, 60572
1, 110356921000, 10704, 10713, 10749, 10682, 60572
1, 110356921000, 10704, 10713, 10749, 10682, 60572
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110358127000, 10704, 10713, 10749, 10682, 60573
1, 110405611000, 10704, 10713, 10749, 10682, 60574
1, 110405611000, 10704, 10713, 10749, 10682, 60574
1, 110405611000, 10704, 10713, 10749, 10682, 60574
1, 110405611000, 10704, 10713, 10749, 10682, 60574
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110406017000, 10704, 10713, 10749, 10682, 60575
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110414264000, 10705, 10713, 10749, 10682, 60635
1, 110417410000, 10706, 10713, 10749, 10682, 60636
1, 110417410000, 10706, 10713, 10749, 10682, 60636
1, 110417506000, 10706, 10713, 10749, 10682, 60637
1, 110417542000, 10706, 10713, 10749, 10682, 60638
1, 110417542000, 10706, 10713, 10749, 10682, 60638
1, 110417542000, 10706, 10713, 10749, 10682, 60638
1, 110418099000, 10705, 10713, 10749, 10682, 60639
1, 110418099000, 10705, 10713, 10749, 10682, 60639
1, 110418099000, 10705, 10713, 10749, 10682, 60639
1, 110418099000, 10705, 10713, 10749, 10682, 60639
